,일련번호,시군구,읍면동리,지번구분,본번지,부번지,시도명,시군구명,읍면,동리,지번,지목,면적,용도지역1,용도지역2,이용상황,주위환경,지세명,형상명,도로교통,공시지가,지리적위치1,지리적위치2
111287,3926,41220,34025,1,137,7,경기도,평택시,오성면,양교리,137-7,잡종지,4819.0,계획관리지역,,공업용,소규모 공장지대,평지,부정형,소로한면,279000,원양교마을,북측인근
111288,3927,41220,34025,1,142,1,경기도,평택시,오성면,양교리,142-1,전,2770.0,생산관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,85000,원양교마을,북측인근
111289,3928,41220,34025,1,152,3,경기도,평택시,오성면,양교리,152-3,전,2089.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,세각(가),115000,원앙교마을내,
111290,3929,41220,34025,1,152,4,경기도,평택시,오성면,양교리,152-4,대,559.0,계획관리지역,,단독주택,순수 농촌지대,평지,사다리형,세로(가),139000,원양교마을내,
111291,3930,41220,34025,1,172,8,경기도,평택시,오성면,양교리,172-8,전,2792.0,생산관리지역,,전,마을주변 농경지대,평지,부정형,세로(불),91000,원양교마을,남동측인근
111292,3931,41220,34025,1,172,10,경기도,평택시,오성면,양교리,172-10,전,5039.0,생산관리지역,,전,마을주변 농경지대,평지,부정형,소로한면,148000,원양교마을,남동측인근
111293,3932,41220,34025,1,199,14,경기도,평택시,오성면,양교리,199-14,전,4549.0,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,세로(가),129000,신흥동마을내,
111294,3933,41220,34025,1,247,21,경기도,평택시,오성면,양교리,247-21,대,355.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),153000,신흥동마을내,
111295,3934,41220,34025,1,284,2,경기도,평택시,오성면,양교리,284-2,답,2641.0,농림지역,,답,순수 경지정리지대,평지,사다리형,세로(가),47000,원양교 마을,동측 인근
111296,3935,41220,34025,1,301,2,경기도,평택시,오성면,양교리,301-2,답,3523.0,농림지역,,답,지방도주변 경지정리지대,평지,사다리형,소로한면,89000,평택시농업기술센터,북측인근
111297,3936,41220,34025,1,322,14,경기도,평택시,오성면,양교리,322-14,창고용지,496.0,농림지역,,주거기타,지방도변 농촌지대,평지,사다리형,소로각지,180000,평택시농업기술센터,북측인근
111298,3937,41220,34025,1,346,2,경기도,평택시,오성면,양교리,346-2,답,2212.0,농림지역,,답,마을주변 농경지대,평지,가로장방형,세각(가),44000,평택시농업기술센터,북측인근
111299,3938,41220,34025,1,404,2,경기도,평택시,오성면,양교리,404-2,답,4701.0,농림지역,,답,마을주변 경지정리지대,평지,세로장방형,세로(가),44000,원양교마을,남동측인근
111300,3939,41220,34025,1,441,7,경기도,평택시,오성면,양교리,441-7,전,1461.0,계획관리지역,,전,마을주변 농경지대,완경사지,부정형,맹지,105000,평택시농업기술센터,북서측인근
111301,3940,41220,34025,1,449,19,경기도,평택시,오성면,양교리,449-19,공장용지,5658.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,소로한면,296000,평택시농업기술센터,북서측인근
111302,3941,41220,34025,1,452,2,경기도,평택시,오성면,양교리,452-2,답,2648.0,농림지역,,답,순수 농경지대,평지,부정형,맹지,45000,신흥동마을,남서측인근
111303,3942,41220,34025,1,462,25,경기도,평택시,오성면,양교리,462-25,전,1807.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,소로한면,177000,평택시 농업기술센터,북서측 인근
111304,3943,41220,34025,1,482,13,경기도,평택시,오성면,양교리,482-13,대,524.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),149000,고념마을내,
111305,3944,41220,34025,1,502,9,경기도,평택시,오성면,양교리,502-9,답,3065.0,농림지역,,답,마을주변 농경지대,평지,부정형,세로(가),46000,원양교마을,서측인근
111306,3945,41220,34025,1,520,0,경기도,평택시,오성면,양교리,520,전,2628.0,계획관리지역,,답,순수 농경지대,평지,부정형,세로(불),102000,여수마을,북동측인근
111307,3946,41220,34025,1,539,3,경기도,평택시,오성면,양교리,539-3,전,909.0,생산관리지역,,전,마을주변 농경지대,완경사지,사다리형,맹지,89000,고념마을,서측인근
111308,3947,41220,34025,1,543,3,경기도,평택시,오성면,양교리,543-3,전,9717.0,계획관리지역,,과수원,국도주변 농경지대,평지,부정형,세각(가),146000,고념마을,남측인근
111309,3948,41220,34025,1,556,19,경기도,평택시,오성면,양교리,556-19,답,985.0,농림지역,,답,지방도주변 경지정리지대,평지,사다리형,맹지,45000,방울마을,동측인근
111310,3949,41220,34025,1,563,2,경기도,평택시,오성면,양교리,563-2,답,2361.0,농림지역,,답,순수 경지정리지대,평지,세로장방형,소로한면,54000,대겸당마을,북서측인근
111311,3950,41220,34025,1,568,22,경기도,평택시,오성면,양교리,568-22,대,509.0,농림지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),106000,대겸당마을,남동측인근
111312,3951,41220,34025,1,576,1,경기도,평택시,오성면,양교리,576-1,답,2980.0,농림지역,,답,마을주변 경지정리지대,평지,세로장방형,세로(가),45000,대겸당마을,남서측인근
111313,3952,41220,34025,1,595,1,경기도,평택시,오성면,양교리,595-1,공장용지,2529.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,세로(가),210000,대겸당마을,남동측인근
111314,3953,41220,34025,1,604,2,경기도,평택시,오성면,양교리,604-2,대,258.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),150000,대겸당마을내,
111315,3954,41220,34025,1,652,5,경기도,평택시,오성면,양교리,652-5,전,490.0,생산관리지역,,전,마을주변 농경지대,평지,삼각형,세로(가),109000,대겸당마을,북측인근
111316,3955,41220,34025,1,675,0,경기도,평택시,오성면,양교리,675,답,1150.0,생산관리지역,,답,마을주변 농경지대,평지,삼각형,맹지,75000,여수마을,남동측인근
111317,3956,41220,34025,1,683,4,경기도,평택시,오성면,양교리,683-4,전,734.0,계획관리지역,,전,마을주변 농경지대,평지,부정형,세각(가),131000,여수마을내,
111318,3957,41220,34025,1,683,5,경기도,평택시,오성면,양교리,683-5,대,483.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세각(가),149000,여수마을내,
111319,3958,41220,34025,1,725,2,경기도,평택시,오성면,양교리,725-2,답,3577.0,생산관리지역,,답,순수 농경지대,평지,부정형,맹지,77000,오성산단,남동측인근
111320,3959,41220,34025,1,749,1,경기도,평택시,오성면,양교리,749-1,목장용지,3285.0,계획관리지역,,전축사,마을주변 농경지대,평지,부정형,세로(가),109000,방울마을,북서측근거리
111321,3960,41220,34025,1,757,2,경기도,평택시,오성면,양교리,757-2,대,1048.0,생산관리지역,,단독주택,순수 농촌지대,완경사지,부정형,세로(불),107000,신기마을,남측인근
111322,3961,41220,34025,1,794,8,경기도,평택시,오성면,양교리,794-8,대,564.0,계획관리지역,,단독주택,순수 농촌지대,평지,부정형,세로(가),148000,신기마을내,
111323,3962,41220,34025,1,834,1,경기도,평택시,오성면,양교리,834-1,공장용지,2632.0,계획관리지역,,공업용,소규모 공장지대,평지,사다리형,소로한면,278000,오성산업단지,남측인근
111324,3963,41220,34025,1,853,1,경기도,평택시,오성면,양교리,853-1,전,745.0,생산관리지역,,전,순수 농경지대,평지,사다리형,세로(가),99000,오성산업단지,동측인근
111325,3964,41220,34025,1,890,0,경기도,평택시,오성면,양교리,890,전,1223.0,계획관리지역,,전,순수 농경지대,완경사지,부정형,맹지,101000,오성산업단지,북측인근
111326,3965,41220,34025,1,918,41,경기도,평택시,오성면,양교리,918-41,대,628.0,계획관리지역,,단독주택,산간 농촌지대,평지,세로장방형,세각(가),218000,오성산업단지,남측인근
111327,3966,41220,34025,1,918,59,경기도,평택시,오성면,양교리,918-59,전,988.0,계획관리지역,,전,순수 농경지대,평지,사다리형,세로(가),168000,오성산업단지,남측인근
111328,3967,41220,34025,1,1094,8,경기도,평택시,오성면,양교리,1094-8,대,1557.8,준공업지역,,공업나지,산업단지,평지,세로장방형,광대한면,303000,오성산업단지내,
111329,3968,41220,34025,1,1097,0,경기도,평택시,오성면,양교리,1097,공장용지,13624.4,일반공업지역,,공업나지,산업단지,평지,정방형,중로각지,309000,오성산업단지내,
111330,3969,41220,34025,2,33,1,경기도,평택시,오성면,양교리,산33-1,임야,3644.0,생산관리지역,,자연림,순수 야산지대,완경사지,부정형,맹지,55000,여수마을,북서측인근
111331,3970,41220,34025,2,34,1,경기도,평택시,오성면,양교리,산34-1,임야,6199.0,농림지역,,자연림,마을주변 야산지대,완경사지,사다리형,맹지,39000,여수마을,북서측인근
111332,3971,41220,34025,2,65,0,경기도,평택시,오성면,양교리,산65,임야,42645.0,계획관리지역,,자연림,마을주변 야산지대,완경사지,부정형,맹지,63000,오성산업단지,남측인근
111333,3972,41220,34025,2,75,2,경기도,평택시,오성면,양교리,산75-2,임야,6090.0,계획관리지역,,자연림,마을주변 야산지대,완경사지,부정형,맹지,60000,방울마을,북서측근거리
111334,3973,41220,34026,1,7,8,경기도,평택시,오성면,죽리,07월 08일,전,2081.0,계획관리지역,,전,국도주변 농경지대,평지,부정형,중로한면,416000,오성초등학교,서측근거리
111335,3974,41220,34026,1,7,15,경기도,평택시,오성면,죽리,07월 15일,대,990.0,계획관리지역,,상업용,국도변 상가지대,평지,사다리형,중로한면,669000,오성초등학교,서측근거리
111336,3975,41220,34026,1,10,11,경기도,평택시,오성면,죽리,10월 11일,공장용지,4734.0,계획관리지역,,공업용,소규모 공장지대,평지,부정형,중로한면,601000,오성초등학교,서측근거리
111337,3976,41220,34026,1,13,2,경기도,평택시,오성면,죽리,02월 13일,대,387.0,계획관리지역,,단독주택,면소재지내 주택지대,평지,사다리형,세로(가),317000,오성초등학교,서측인근
111338,3977,41220,34026,1,23,7,경기도,평택시,오성면,죽리,07월 23일,공장용지,1845.0,계획관리지역,,공업용,소규모 공장지대,평지,부정형,중로한면,634000,오성초등학교,서측인근
111339,3978,41220,34026,1,32,13,경기도,평택시,오성면,죽리,32-13,답,856.0,농림지역,,답,마을주변 농경지대,평지,사다리형,세로(가),48000,오성초등학교,남서측인근
111340,3979,41220,34026,1,48,6,경기도,평택시,오성면,죽리,Jun-48,답,912.0,농림지역,,답,마을주변 경지정리지대,평지,사다리형,맹지,46000,대조두마을,북측인근
111341,3980,41220,34026,1,67,1,경기도,평택시,오성면,죽리,Jan-67,대,441.0,계획관리지역,,단독주택,면소재지내 주택지대,평지,자루형,소로한면,384000,오성초등학교,서측 인근
111342,3981,41220,34026,1,74,0,경기도,평택시,오성면,죽리,74,전,516.0,계획관리지역,,전,마을주변 경지정리지대,평지,사다리형,맹지,239000,오성초등학교,북서측인근
